Id,preco
1347,832807.5254434195
1348,714900.6781188019
1349,612812.5067553078
1350,462736.82539228245
1351,425026.0626672403
1352,539817.0803265952
1353,1730453.2317853114
1354,647764.0655568062
1355,601638.0924173632
1356,539249.5154514075
1357,574702.9250171871
1358,359961.08506252227
1359,576753.8254399251
1360,562689.709194231
1361,558001.6704456663
1362,672881.6823397889
1363,643572.0067181427
1364,1193938.9985126667
1365,619063.2250867274
1366,1239947.8460419225
1367,979586.9268155989
1368,523571.1810115159
1369,363704.51815135614
1370,430488.11902751727
1371,58912.09697392429
1372,1213571.245090792
1373,436171.2724837493
1374,378027.0688333531
1375,1082783.7761314972
1376,551868.0030239668
1377,423728.44532167504
1378,452429.11769994395
1379,387521.7526787228
1380,458165.8375534378
1381,159302.87562828136
1382,886860.8185077115
1383,136556.743032724
1384,840420.5975532284
1385,613881.0946438996
1386,1510105.8270553905
1387,598631.3395998937
1388,1006536.4468594202
1389,122365.77416348894
1390,1582649.0503635132
1391,864698.2934202224
1392,157302.30119301795
1393,352731.32010157907
1394,404711.22809012665
1395,1521044.584135375
1396,99678.24598349506
1397,1085902.7795474608
1398,633259.4432518786
1399,859172.7525474872
1400,1455360.5030441266
1401,440859.31123231386
1402,445547.3499808785
1403,1465696.7911055996
1404,382833.7139301581
1405,1566252.1439260594
1406,551750.9521142467
1407,451798.06831229816
1408,467047.8233563041
1409,786210.018305193
1410,1052100.6915013432
1411,117316.62327626126
1412,1528806.443438307
1413,1524169.9433010845
1414,2498827.8717078296
1415,877199.7300830616
1416,768418.7303936628
1417,1416369.20658293
1418,611763.8256503786
1419,158951.5905243959
1420,880325.0892487713
1421,2008431.856373231
1422,1493547.4010316324
1423,607576.5063970637
1424,432114.2831228302
1425,418975.67014028615
1426,93839.00940641135
1427,726281.545193271
1428,572065.7866913604
1429,738317.0489364663
1430,808554.3078536271
1431,726045.8879353108
1432,583004.5437713447
1433,670975.4073944865
1434,172929.09702156694
1435,322814.52634518803
1436,606326.1311659279
1437,1850554.1909994436
1438,1678816.6125029544
1439,2068335.2533688205
1440,906259.5927696589
1441,564133.7824288456
1442,1764059.06783023
1443,555507.3606676023
1444,981899.2621343398
1445,74509.48782314401
1446,543560.5134154292
1447,423463.3830843854
1448,1220263.204866609
1449,799491.828329491
1450,143792.77435798993
1451,1122686.463310619
1452,717189.4141291634
1453,1375620.9310804624
1454,441490.36061995965
1455,274945.37990162027
1456,299712.5959693383
1457,234398.9856421383
1458,592380.621268474
1459,434608.59290089435
1460,382782.1753188155
1461,451886.3952967392
1462,1503855.108723971
1463,921569.7877495756
1464,442421.9908151687
1465,543005.9240047631
1466,545500.2337828272
1467,1336964.322635564
1468,872511.6913344968
1469,448060.011104085
1470,1551862.5255071647
1471,427426.24437426555
1472,634142.059305597
1473,556438.9908628114
1474,497133.64972219337
1475,1804243.8846043958
1476,895320.8356896746
1477,364977.6705608346
1478,385959.0730958679
1479,515113.3487713352
1480,389084.4322615777
1481,348023.852407391
1482,168559.99042570795
1483,643838.8993905782
1484,1151598.8065398247
1485,555944.8991685483
1486,547062.913365682
1487,514289.3422183817
1488,471847.8406521223
1489,678217.850213386
1490,1099205.2391261752
1491,850570.6926620702
1492,317555.04126813967
1493,1343461.4314574953
1494,1069708.4188437238
1495,468922.8072908779
1496,681343.2093790957
1497,1469541.8382913508
1498,445547.3499808785
1499,457732.1857950856
1500,194625.7737439153
1501,500441.46118526545
1502,876067.7971142754
1503,1500729.7495582611
1504,1313544.8751780433
1505,832607.1996389539
1506,534015.8463972372
1507,282623.93822854105
1508,1353981.17063716
1509,420126.8679688052
1510,478944.612735188
1511,437733.95206660416
1512,1689103.4542791978
1513,676655.170630531
1514,1560980.693704009
1515,614005.9147320425
1516,550246.8820321567
1517,543005.9240047631
1518,576635.2190916848
1519,200626.6059297748
1520,160427.66035872774
1521,83018.85867466737
1522,739575.2594177763
1523,492445.6109736287
1524,417843.7141406115
1525,81456.17909181249
1526,223173.94689495844
1527,556320.3845145712
1528,378776.7245692391
1529,1500729.7495582611
1530,565438.0275753977
1531,1004708.4064895174
1532,1710070.2041600524
1533,895320.8356896746
1534,168359.66462124255
1535,421175.526042846
1536,455651.9082481853
1537,2053859.7123881308
1538,443288.6974607748
1539,308514.7528415336
1540,833238.2490265997
1541,942201.2231753215
1542,543937.5541999722
1543,569140.7533301162
1544,216259.528690383
1545,564133.7824288456
1546,395216.544244757
1547,1560111.5737067475
1548,556639.3166672769
1549,543619.122916194
1550,472112.9028894118
1551,381553.97009169584
1552,556438.9908628114
1553,1401804.5875538033
1554,1203306.7550340286
1555,1753911.2743518525
1556,457117.1564485086
1557,446414.0566264846
1558,865830.249419897
1559,355837.25032166555
1560,459611.46622657264
1561,588323.6319075552
1562,520407.95863034413
1563,444615.71978566947
1564,447110.0295637334
1565,237259.28257055848
1566,73231.29942320209
1567,310625.3940340678
1568,572065.7866913604
1569,541443.2444219083
1570,368843.07086538844
1571,448873.0349510538
1572,707943.7374605318
1573,909869.3714766029
1574,586129.9029370545
1575,661976.0250382599
1576,509004.514835426
1577,537635.29725721
1578,83219.18447913282
1579,547752.5722540927
1580,476484.3407893444
1581,596137.0298218296
1582,1297690.8803276666
1583,450277.69827619265
1584,529873.4379542782
1585,437121.2540241007
1586,441059.6370367793
1587,382833.7139301581
1588,944513.5584940625
1589,501472.29143322166
1590,385959.0730958679
1591,905327.9625744497
1592,393772.47101014236
1593,398460.5097587071
1594,391278.1612320783
1595,224736.62647781335
1596,663567.9091425505
1597,587692.5825199094
1598,1222947.3225879213
1599,1287068.7240963145
1600,441506.35821499454
1601,1717883.602074327
1602,568821.8211774103
1603,381388.0852570232
1604,795122.721733632
1605,335286.7584865915
1606,448672.70914658834
1607,576508.366468144
1608,628439.3025838567
1609,562806.7601039511
1610,795176.362831361
1611,850360.948699966
1612,798345.2997258662
1613,188555.8928501159
1614,420167.4358706571
1615,371517.9160656306
1616,559564.3500285213
1617,2121729.616906755
1618,954844.3761418612
1619,1581057.4576715068
1620,447110.0295637334
1621,649698.8723814932
1622,1283943.3649306046
1623,497105.9745012693
1624,549315.2518369476
1625,568940.4275256506
1626,65162.81530534389
1627,906953.8659486275
1628,148857.85389109777
1629,616027.2677478221
1630,522749.6989284144
1631,1344777.7205498386
1632,439296.6316494589
1633,1205376.670571479
1634,511179.8924607843
1635,1107676.5013450682
1636,758597.0969379741
1637,482786.59773210646
1638,2183012.745670149
1639,623515.6065773318
1640,1104087.3696665317
1641,431525.933827837
1642,388965.8259133374
1643,1517840.3572313343
1644,1015528.5572212614
1645,1612027.711210051
1646,766913.442453089
1647,860935.7579348076
1648,236499.69188996468
1649,982720.7442174413
1650,481223.9181492516
1651,889270.4431627204
1652,1500729.7495582611
1653,696590.6331190281
1654,431483.23373518453
1655,1500729.7495582611
1656,785520.3594167823
1657,1517919.224969665
1658,538553.5425141588
1659,1521675.6335230204
1660,390930.0475888253
1661,393889.5219198624
1662,313986.4104577379
1663,816970.602096584
1664,2078558.5172412624
1665,401585.8689244169
1666,474973.199817832
1667,576753.8254399251
1668,388965.8259133374
1669,538507.9616710622
1670,586129.9029370545
1671,444615.71978566947
1672,1734572.1840331191
1673,591448.991073265
1674,696070.7619018875
1675,1521044.584135375
1676,575605.012522433
1677,364712.608323545
1678,365150.14682449104
1679,384396.39351301297
1680,445747.6757853441
1681,389084.4322615777
1682,562689.709194231
1683,386242.0088402606
1684,467108.26329221507
1685,914704.0400715792
1686,581323.2578402496
1687,422102.5954523385
1688,539249.5154514075
1689,124751.09219035466
1690,964400.9283352912
1691,1207047.0062859496
1692,445547.3499808785
1693,457732.1857950856
1694,1020335.2023180664
1695,564883.4381647317
1696,639833.4486410018
1697,389084.4322615777
1698,241485.21515555208
1699,591714.0533105545
1700,424300.8852085558
1701,562689.709194231
1702,1481977.5945640025
1703,574578.4478145669
1704,776608.0544324795
1705,1149181.541744181
1706,705100.0039705513
1707,482445.5694551085
1708,860616.8257821018
1709,154412.5992852685
1710,1289321.06256758
1711,361421.5878119445
1712,447976.73620933946
1713,441490.36061995965
1714,384727.4868453031
1715,610142.5365667588
1716,426099.222049371
1717,491614.7136195566
1718,390647.1118444326
1719,433045.9133180395
1720,482735.059120764
1721,436288.3233934692
1722,886575.807580191
1723,145355.45394084483
1724,504452.9559422048
1725,999910.2196288452
1726,453912.4091306472
1727,1155862.2486372679
1728,1480414.9149811473
1729,1869831.1397205829
1730,149488.90327874344
1731,645401.5789734331
1732,567377.7479427957
1733,1552298.175792473
1734,509185.5575349331
1735,1211428.183860037
1736,554876.3112799565
1737,556438.9908628114
1738,464299.5049751373
1739,570503.1071085054
1740,434608.59290089435
1741,915456.6499013613
1742,901571.5540210941
1743,1552298.175792473
1744,141044.4559768233
1745,419208.39922307455
1746,760723.9388276286
1747,1549344.9065393917
1748,485245.38893989683
1749,1553860.8553753276
1750,747051.6331022837
1751,562890.0349986965
1752,173164.75427952723
1753,452664.77495790424
1754,387954.8075659765
1755,466614.1715979518
1756,93427.52765207549
1757,532998.7971199879
1758,443984.6703980237
1759,516498.98059699475
1760,768238.236672393
1761,954792.5284339791
1762,1029652.6703144308
1763,531553.1684468531
1764,1700752.7361636884
1765,1091286.8329341826
1766,561327.3554158417
1767,670836.7914112202
1768,398725.57199599664
1769,1496300.6461149268
1770,1734554.3203974874
1771,579819.1877581595
1772,567578.0737472612
1773,224703.97599230323
1774,421112.0415303878
1775,436171.2724837493
1776,1600137.003054604
1777,359281.54164008104
1778,1686194.528223731
1779,920323.7090153529
1780,70517.4220118282
1781,445747.6757853441
1782,747476.5460547182
1783,488370.74810560653
1784,865313.3227667992
1785,606444.7375141681
1786,1078295.834369711
1787,584448.6170059594
1788,382456.6731456149
1789,1167227.083106427
1790,1286431.3606598307
1791,1201121.3470392954
1792,1112562.4736492299
1793,695781.0552361336
1794,880560.7465067316
1795,396897.83017585217
1796,1424295.871261702
1797,2335758.110257111
1798,871966.6838187139
1799,2301945.592404595
1800,95720.62114197199
1801,603950.4277361041
1802,558001.6704456663
1803,1150466.8636995666
1804,1466883.9086087095
1805,470280.779775928
1806,567578.0737472612
1807,859379.2052840119
1808,576494.8258529627
1809,1514416.8250194122
1810,379708.3547644483
1811,441921.1072340283
1812,448672.70914658834
1813,982720.7442174413
1814,470431.61695831665
1815,468722.48148641246
1816,449531.3852001836
1817,489302.3783008157
1818,555120.0704934575
1819,535486.7928492138
1820,485860.41828647384
1821,146628.60635032324
1822,516734.63785495504
1823,420455.0748283957
1824,1247950.1959135998
1825,605778.1695562486
1826,457117.1564485086
1827,488172.75360521465
1828,793540.2100675815
1829,1457031.9433923787
1830,926988.2940121352
1831,437733.95206660416
1832,1624753.876490679
1833,1474164.1966497279
1834,1251327.4194951174
1835,141044.4559768233
1836,385959.0730958679
1837,1294991.5985511313
1838,389084.4322615777
1839,232869.160572136
1840,1113996.5570369172
1841,567578.0737472612
1842,364081.5589358993
1843,440740.7048840736
1844,933660.8432859409
1845,426099.222049371
1846,1531983.341215359
1847,451915.11922201817
1848,892076.8701757245
1849,1419579.8877903488
1850,208069.08999156533
1851,308968.2759647585
1852,556061.9500782683
1853,1343588.7705783271
1854,365909.3007560438
1855,658971.6035248641
1856,823431.44794629
1857,1483488.735535515
1858,480410.8943022827
1859,493058.7868541713
1860,813972.0955544151
1861,1441721.5063465252
1862,856047.3933817775
1863,399904.58299332164
1864,447741.0789513793
1865,1219784.1002067495
1866,377703.3912297463
1867,702031.7735675533
1868,253447.23783026834
1869,1382392.1786504635
1870,83219.18447913282
1871,450435.71453390876
1872,595706.3062386494
1873,1007137.7927179785
1874,1285387.4381652195
1875,758288.2385503296
1876,1217923.8759929049
1877,593824.6945030887
1878,597758.3189054495
1879,1193938.9985126667
1880,1142856.5718146376
1881,357453.79981993657
1882,492442.6011466852
1883,644638.7063910963
1884,922086.7144026733
1885,539939.1743398182
1886,558001.6704456663
1887,875637.0505002066
1888,66460.43265090918
1889,306055.96163374337
1890,1140235.4528087191
1891,436171.2724837493
1892,578316.50502278
1893,228760.96535322221
1894,669582.9702160099
1895,333401.88790373545
1896,633577.9848586812
1897,1288018.7056366662
1898,910947.6315182236
1899,881050.2667074557
1900,439496.95745392446
1901,474306.63185991254
1902,397098.15598031756
1903,1524051.3369528446
1904,556438.9908628114
1905,627517.6860633006
1906,589886.3114904101
1907,465545.5837093601
1908,1644437.661680147
1909,1364835.2353506498
1910,727029.9014423304
1911,580079.5104101005
1912,556639.3166672769
1913,141675.50536446896
1914,320751.12726708315
1915,895202.2293414343
1916,830925.9137078588
1917,591018.2674900847
1918,424773.3613746834
1919,1253756.9738153885
1920,12011.49675116589
1921,708425.6889407267
1922,1619793.392858672
1923,904696.9131868039
1924,540812.1950342624
1925,503997.5439341556
1926,1528806.443438307
1927,367249.6181942616
1928,152100.2639665276
1929,565696.4620117006
1930,1600741.2428609747
1931,1535676.2652562568
1932,904813.9640965239
1933,534442.8703546026
1934,374324.3430786347
1935,448554.10279834806
1936,2456008.247974553
1937,554876.3112799565
1938,959013.6578021824
1939,1358078.9642131957
1940,395335.15059299726
1941,176054.4561872767
1942,267821.59917484823
1943,1155862.2486372679
1944,182920.20386527327
1945,371070.4663436106
1946,558001.6704456663
1947,1523442.9613259789
1948,1162519.745509678
1949,395335.15059299726
1950,530832.7733705363
1951,518928.5539422347
1952,562689.709194231
1953,543064.533505528
1954,579879.1846056349
1955,292065.31856897374
1956,534184.4359182998
1957,385959.0730958679
1958,1096480.424488782
1959,912710.636905544
1960,421204.7305642817
1961,662270.2917969852
1962,595816.3804332059
1963,458800.7736836773
1964,370332.2772673189
1965,142807.46136414362
1966,609184.5237416511
1967,387521.7526787228
1968,1150179.0951810363
1969,721641.2193885617
1970,63335.07348519939
1971,923132.4673324305
1972,546450.2153231787
1973,542374.8746171173
1974,520576.23309303867
1975,921886.3885982079
1976,414954.01223286206
1977,84462.93190928196
1978,451798.06831229816
1979,978330.72936864
1980,498107.1444219779
1981,1297690.8803276666
1982,769065.9700031184
1983,1320927.1456805412
1984,970012.8548180774
1985,519624.33976270456
1986,366829.87731706596
1987,474921.66120648955
1988,853489.5990912553
1989,558118.7213553863
1990,900809.624110492
1991,85212.58764516798
1992,446991.4232154932
1993,218453.2576608836
1994,1261859.3980341116
1995,533423.393771109
1996,472743.9522770576
1997,456603.15797058283
1998,1554482.4719015402
1999,453721.9895946081
